ETH,1715015182383.4546,1715015181742,1000.0,3085.8,3086.0400576029997
ETH,1715015182383.4546,1715015181742,10000.0,3085.8,3086.2389477586003
ETH,1715015182383.4546,1715015181742,100000.0,3085.8,3086.40214800583
DOGE,1715015182683.908,1715015181742,1000.0,0.15743,0.15746
DOGE,1715015182683.908,1715015181742,10000.0,0.15743,0.15746838684333997
DOGE,1715015182683.908,1715015181742,100000.0,0.157303101263778,0.15757332166488397
BTC,1715015183301.323,1715015182634,1000.0,63438.0,63447.0
BTC,1715015183301.323,1715015182634,10000.0,63438.0,63447.0
BTC,1715015183301.323,1715015182634,100000.0,63436.4113048168,63447.0
ETH,1715015183302.5278,1715015182634,1000.0,3085.8,3086.2149525960003
ETH,1715015183302.5278,1715015182634,10000.0,3085.8,3086.2914952596
ETH,1715015183302.5278,1715015182634,100000.0,3085.8,3086.56224305405
DOGE,1715015183559.8508,1715015182634,1000.0,0.15745,0.15746
DOGE,1715015183559.8508,1715015182634,10000.0,0.15745,0.15749164533864
DOGE,1715015183559.8508,1715015182634,100000.0,0.15737476202006703,0.15759606259359799
BTC,1715015184218.8862,1715015183551,1000.0,63449.0,63454.317334
BTC,1715015184218.8862,1715015183551,10000.0,63449.0,63456.731733399996
BTC,1715015184218.8862,1715015183551,100000.0,63446.90414825001,63461.16452584379
ETH,1715015184219.742,1715015183551,1000.0,3086.0,3086.575308
ETH,1715015184219.742,1715015183551,10000.0,3086.0,3086.5975307999997
ETH,1715015184219.742,1715015183551,100000.0,3085.9129494172003,3086.93689659644
DOGE,1715015184477.4614,1715015183551,1000.0,0.1574671664597,0.15749
DOGE,1715015184477.4614,1715015183551,10000.0,0.15745314755896,0.1575178190005
DOGE,1715015184477.4614,1715015183551,100000.0,0.15739288804061297,0.15760743298737598
BTC,1715015184634.9214,1715015184001,1000.0,63449.0,63459.1663091
BTC,1715015184634.9214,1715015184001,10000.0,63449.0,63465.316630910005
BTC,1715015184634.9214,1715015184001,100000.0,63449.0,63466.819795090494
ETH,1715015184636.1428,1715015184001,1000.0,3086.4,3086.7777684000002
ETH,1715015184636.1428,1715015184001,10000.0,3086.4,3086.97777684
ETH,1715015184636.1428,1715015184001,100000.0,3086.4,3087.09820421918
DOGE,1715015184735.5044,1715015184001,1000.0,0.15748,0.15751
DOGE,1715015184735.5044,1715015184001,10000.0,0.15748,0.15752923837042002
DOGE,1715015184735.5044,1715015184001,100000.0,0.15740014975167796,0.15761314205207402
BTC,1715015185697.145,1715015184950,1000.0,63449.0,63458.253902000004
BTC,1715015185697.145,1715015184950,10000.0,63449.0,63463.4253902
BTC,1715015185697.145,1715015184950,100000.0,63449.0,63464.787440256005
ETH,1715015185698.2734,1715015184950,1000.0,3086.5,3086.907402
ETH,1715015185698.2734,1715015184950,10000.0,3086.5,3086.9907402
ETH,1715015185698.2734,1715015184950,100000.0,3086.5,3087.1913091576
DOGE,1715015185959.4167,1715015184950,1000.0,0.1575,0.15754
DOGE,1715015185959.4167,1715015184950,10000.0,0.1574984924,0.15757854650600003
